Temp A (K)	Temp B (K)	Current (A)	Voltage (V)	R (ohm)
194.400000	190.670000	0.000100	0.000512	5.121653
194.390000	190.650000	0.000100	0.000512	5.122493
194.370000	190.640000	0.000100	0.000512	5.123761
194.360000	190.630000	0.000100	0.000512	5.118704
194.340000	190.620000	0.000100	0.000512	5.118702
194.320000	190.600000	0.000100	0.000512	5.122917
194.330000	190.590000	0.000100	0.000512	5.118705
194.320000	190.570000	0.000100	0.000512	5.119963
194.290000	190.560000	0.000100	0.000512	5.118707
194.280000	190.550000	0.000100	0.000512	5.122074
194.270000	190.530000	0.000100	0.000512	5.118702
194.260000	190.530000	0.000100	0.000513	5.127135
194.250000	190.510000	0.000100	0.000512	5.118703
194.230000	190.500000	0.000100	0.000511	5.112798
194.220000	190.490000	0.000100	0.000512	5.119967
194.210000	190.480000	0.000100	0.000511	5.113642
194.190000	190.460000	0.000100	0.000512	5.122917
194.170000	190.450000	0.000100	0.000512	5.117440
194.170000	190.440000	0.000100	0.000512	5.119547
194.160000	190.420000	0.000100	0.000511	5.111111
194.140000	190.410000	0.000100	0.000512	5.121231
194.120000	190.400000	0.000100	0.000511	5.112798
194.110000	190.390000	0.000100	0.000513	5.128399
194.100000	190.370000	0.000100	0.000512	5.124181
194.090000	190.360000	0.000100	0.000512	5.120811
194.060000	190.340000	0.000100	0.000512	5.123343
194.060000	190.330000	0.000100	0.000513	5.131771
194.050000	190.320000	0.000100	0.000513	5.127555
194.040000	190.300000	0.000100	0.000513	5.129661
194.020000	190.300000	0.000100	0.000514	5.138091
194.010000	190.280000	0.000100	0.000512	5.119963
194.000000	190.270000	0.000100	0.000512	5.121650
193.990000	190.260000	0.000100	0.000513	5.130505
193.980000	190.240000	0.000100	0.000513	5.125026
193.960000	190.230000	0.000100	0.000513	5.130925
193.940000	190.220000	0.000100	0.000512	5.123760
193.930000	190.210000	0.000100	0.000512	5.123340
193.920000	190.190000	0.000100	0.000513	5.125446
193.910000	190.180000	0.000100	0.000513	5.131769
193.880000	190.170000	0.000100	0.000513	5.129664
193.880000	190.160000	0.000100	0.000512	5.123340
193.870000	190.140000	0.000100	0.000513	5.128398
193.850000	190.130000	0.000100	0.000513	5.132189
193.830000	190.120000	0.000100	0.000514	5.138091
193.820000	190.100000	0.000100	0.000514	5.136827
193.820000	190.090000	0.000100	0.000513	5.131345
193.800000	190.080000	0.000100	0.000513	5.133033
193.780000	190.060000	0.000100	0.000514	5.138932
193.780000	190.050000	0.000100	0.000513	5.128815
193.760000	190.040000	0.000100	0.000513	5.133459
193.750000	190.030000	0.000100	0.000513	5.130925
193.730000	190.010000	0.000100	0.000514	5.137668
193.720000	190.000000	0.000100	0.000513	5.128816
193.710000	189.990000	0.000100	0.000514	5.141043
193.700000	189.970000	0.000100	0.000512	5.123763
193.690000	189.970000	0.000100	0.000514	5.140618
193.680000	189.950000	0.000100	0.000513	5.132612
193.650000	189.940000	0.000100	0.000513	5.130082
193.640000	189.920000	0.000100	0.000513	5.133876
193.630000	189.910000	0.000100	0.000513	5.130084
193.620000	189.900000	0.000100	0.000513	5.126290
193.590000	189.880000	0.000100	0.000515	5.146524
193.600000	189.880000	0.000100	0.000513	5.132188
193.590000	189.860000	0.000100	0.000514	5.138513
193.570000	189.850000	0.000100	0.000514	5.135141
193.550000	189.840000	0.000100	0.000514	5.136827
193.540000	189.820000	0.000100	0.000514	5.140200
193.520000	189.810000	0.000100	0.000515	5.147364
193.510000	189.800000	0.000100	0.000514	5.138090
193.500000	189.780000	0.000100	0.000513	5.134717
193.490000	189.770000	0.000100	0.000514	5.142726
193.470000	189.760000	0.000100	0.000514	5.140623
193.460000	189.750000	0.000100	0.000514	5.139356
193.450000	189.740000	0.000100	0.000514	5.136826
193.440000	189.720000	0.000100	0.000513	5.134721
193.420000	189.710000	0.000100	0.000514	5.137671
193.410000	189.690000	0.000100	0.000514	5.139356
193.400000	189.680000	0.000100	0.000513	5.133875
193.380000	189.670000	0.000100	0.000513	5.132611
193.370000	189.660000	0.000100	0.000514	5.137671
193.340000	189.650000	0.000100	0.000515	5.148629
193.330000	189.630000	0.000100	0.000515	5.145255
193.320000	189.620000	0.000100	0.000515	5.146942
193.320000	189.600000	0.000100	0.000513	5.134719
193.300000	189.590000	0.000100	0.000514	5.140623
193.290000	189.580000	0.000100	0.000514	5.137249
193.290000	189.570000	0.000100	0.000515	5.146522
193.260000	189.550000	0.000100	0.000514	5.140198
193.250000	189.540000	0.000100	0.000513	5.134718
193.240000	189.520000	0.000100	0.000515	5.149046
193.240000	189.510000	0.000100	0.000514	5.139776
193.220000	189.510000	0.000100	0.000515	5.146097
193.210000	189.490000	0.000100	0.000515	5.145260
193.200000	189.480000	0.000100	0.000514	5.142304
193.180000	189.460000	0.000100	0.000515	5.150734
193.170000	189.450000	0.000100	0.000514	5.140623
193.160000	189.440000	0.000100	0.000514	5.139779
193.150000	189.430000	0.000100	0.000514	5.141044
193.130000	189.410000	0.000100	0.000513	5.133032
193.120000	189.400000	0.000100	0.000514	5.141465
193.110000	189.390000	0.000100	0.000514	5.143994
193.100000	189.380000	0.000100	0.000515	5.146524
193.080000	189.360000	0.000100	0.000514	5.139354
193.080000	189.350000	0.000100	0.000515	5.153264
193.060000	189.340000	0.000100	0.000514	5.141886
193.050000	189.330000	0.000100	0.000514	5.139355
193.040000	189.320000	0.000100	0.000514	5.141884
193.020000	189.300000	0.000100	0.000515	5.153687
193.010000	189.290000	0.000100	0.000516	5.160851
193.000000	189.270000	0.000100	0.000515	5.154951
192.990000	189.260000	0.000100	0.000515	5.149894
192.980000	189.250000	0.000100	0.000515	5.154534
192.970000	189.240000	0.000100	0.000515	5.151580
192.950000	189.230000	0.000100	0.000515	5.145259
192.940000	189.210000	0.000100	0.000515	5.150740
192.930000	189.200000	0.000100	0.000515	5.146518
192.920000	189.190000	0.000100	0.000515	5.149894
192.910000	189.170000	0.000100	0.000515	5.154530
192.890000	189.170000	0.000100	0.000514	5.144832
192.880000	189.150000	0.000100	0.000514	5.141883
192.870000	189.140000	0.000100	0.000515	5.146942
192.850000	189.130000	0.000100	0.000515	5.148208
192.840000	189.110000	0.000100	0.000515	5.152422
192.830000	189.100000	0.000100	0.000515	5.152002
192.820000	189.090000	0.000100	0.000515	5.153687
192.810000	189.080000	0.000100	0.000515	5.146520
192.790000	189.060000	0.000100	0.000516	5.155374
192.780000	189.050000	0.000100	0.000516	5.161278
192.770000	189.040000	0.000100	0.000515	5.146940
192.760000	189.020000	0.000100	0.000516	5.155373
192.740000	189.010000	0.000100	0.000515	5.152421
192.740000	189.000000	0.000100	0.000515	5.153264
192.720000	188.990000	0.000100	0.000517	5.165068
192.710000	188.970000	0.000100	0.000516	5.157481
192.690000	188.960000	0.000100	0.000515	5.152844
192.680000	188.950000	0.000100	0.000516	5.160430
192.670000	188.940000	0.000100	0.000515	5.151155
192.660000	188.920000	0.000100	0.000515	5.152003
192.650000	188.910000	0.000100	0.000515	5.152842
192.640000	188.900000	0.000100	0.000516	5.158324
192.630000	188.890000	0.000100	0.000515	5.154108
192.620000	188.870000	0.000100	0.000515	5.153687
192.610000	188.860000	0.000100	0.000515	5.149049
192.590000	188.850000	0.000100	0.000517	5.165909
192.580000	188.840000	0.000100	0.000516	5.159165
192.570000	188.820000	0.000100	0.000516	5.157480
192.550000	188.810000	0.000100	0.000516	5.155794
192.550000	188.800000	0.000100	0.000515	5.150313
192.530000	188.780000	0.000100	0.000515	5.154528
192.510000	188.780000	0.000100	0.000516	5.161275
192.510000	188.760000	0.000100	0.000516	5.161698
192.490000	188.740000	0.000100	0.000517	5.166751
192.480000	188.740000	0.000100	0.000516	5.161270
192.470000	188.720000	0.000100	0.000516	5.163381
192.460000	188.710000	0.000100	0.000516	5.159166
192.450000	188.700000	0.000100	0.000516	5.161694
192.420000	188.680000	0.000100	0.000515	5.153682
192.430000	188.680000	0.000100	0.000516	5.163382
192.420000	188.660000	0.000100	0.000516	5.161273
192.390000	188.650000	0.000100	0.000516	5.164645
192.390000	188.640000	0.000100	0.000516	5.159167
192.380000	188.620000	0.000100	0.000517	5.165907
192.360000	188.610000	0.000100	0.000517	5.166753
192.350000	188.600000	0.000100	0.000515	5.152842
192.340000	188.590000	0.000100	0.000516	5.159590
192.330000	188.570000	0.000100	0.000516	5.160429
192.320000	188.560000	0.000100	0.000516	5.157900
192.310000	188.550000	0.000100	0.000517	5.165908
192.290000	188.540000	0.000100	0.000516	5.160430
192.270000	188.520000	0.000100	0.000517	5.169283
192.270000	188.510000	0.000100	0.000517	5.168015
192.260000	188.500000	0.000100	0.000516	5.163803
192.250000	188.480000	0.000100	0.000517	5.167170
192.230000	188.470000	0.000100	0.000516	5.161696
192.220000	188.460000	0.000100	0.000516	5.159164
192.200000	188.440000	0.000100	0.000518	5.177710
192.190000	188.430000	0.000100	0.000517	5.170967
192.180000	188.420000	0.000100	0.000517	5.169702
192.170000	188.410000	0.000100	0.000517	5.170965
192.160000	188.400000	0.000100	0.000517	5.167175
192.140000	188.380000	0.000100	0.000518	5.175604
192.130000	188.370000	0.000100	0.000517	5.169708
192.120000	188.350000	0.000100	0.000516	5.162116
192.110000	188.350000	0.000100	0.000517	5.170547
192.100000	188.330000	0.000100	0.000517	5.168016
192.080000	188.320000	0.000100	0.000517	5.165066
192.070000	188.310000	0.000100	0.000517	5.167172
192.070000	188.300000	0.000100	0.000517	5.165065
192.060000	188.290000	0.000100	0.000517	5.173073
192.040000	188.270000	0.000100	0.000517	5.174339
192.020000	188.260000	0.000100	0.000517	5.170967
192.010000	188.250000	0.000100	0.000517	5.169702
192.000000	188.230000	0.000100	0.000516	5.162117
192.000000	188.220000	0.000100	0.000517	5.169704
191.980000	188.210000	0.000100	0.000518	5.178135
191.960000	188.200000	0.000100	0.000517	5.169703
191.960000	188.180000	0.000100	0.000518	5.175602
191.940000	188.170000	0.000100	0.000517	5.173919
191.930000	188.160000	0.000100	0.000518	5.176449
191.910000	188.150000	0.000100	0.000518	5.181082
191.910000	188.130000	0.000100	0.000517	5.173918
191.890000	188.120000	0.000100	0.000516	5.163378
191.880000	188.100000	0.000100	0.000517	5.170126
191.870000	188.100000	0.000100	0.000517	5.169283
191.860000	188.080000	0.000100	0.000517	5.170545
191.840000	188.070000	0.000100	0.000517	5.171388
191.830000	188.060000	0.000100	0.000517	5.172653
191.810000	188.040000	0.000100	0.000518	5.179822
191.790000	188.030000	0.000100	0.000518	5.178133
191.800000	188.020000	0.000100	0.000518	5.181504
191.780000	188.010000	0.000100	0.000516	5.162539
191.770000	188.000000	0.000100	0.000517	5.173077
191.750000	187.980000	0.000100	0.000517	5.174762
191.750000	187.970000	0.000100	0.000518	5.178978
191.730000	187.950000	0.000100	0.000517	5.171387
191.720000	187.940000	0.000100	0.000517	5.174339
191.710000	187.930000	0.000100	0.000518	5.181924
191.680000	187.920000	0.000100	0.000518	5.178132
191.680000	187.910000	0.000100	0.000519	5.185297
191.660000	187.890000	0.000100	0.000517	5.173074
191.650000	187.880000	0.000100	0.000518	5.176868
191.640000	187.870000	0.000100	0.000518	5.179396
191.630000	187.850000	0.000100	0.000519	5.187404
191.620000	187.830000	0.000100	0.000519	5.189516
191.610000	187.830000	0.000100	0.000518	5.176026
191.590000	187.810000	0.000100	0.000518	5.175607
191.580000	187.800000	0.000100	0.000518	5.175604
191.570000	187.790000	0.000100	0.000518	5.180238
191.560000	187.780000	0.000100	0.000518	5.183614
191.550000	187.760000	0.000100	0.000518	5.177290
191.530000	187.750000	0.000100	0.000517	5.172657
191.530000	187.740000	0.000100	0.000517	5.173075
191.510000	187.730000	0.000100	0.000517	5.166330
191.500000	187.720000	0.000100	0.000518	5.180239
191.480000	187.710000	0.000100	0.000518	5.176448
191.480000	187.690000	0.000100	0.000518	5.178552
191.460000	187.680000	0.000100	0.000518	5.180240
191.450000	187.660000	0.000100	0.000518	5.182348
191.430000	187.650000	0.000100	0.000519	5.185719
191.420000	187.650000	0.000100	0.000518	5.179817
191.410000	187.630000	0.000100	0.000518	5.184877
191.400000	187.620000	0.000100	0.000518	5.182350
191.380000	187.600000	0.000100	0.000519	5.188247
191.380000	187.590000	0.000100	0.000519	5.186562
191.350000	187.580000	0.000100	0.000519	5.187404
191.350000	187.560000	0.000100	0.000518	5.179397
191.330000	187.560000	0.000100	0.000518	5.183191
191.320000	187.540000	0.000100	0.000519	5.187828
191.310000	187.530000	0.000100	0.000518	5.183614
191.290000	187.510000	0.000100	0.000518	5.181083
191.290000	187.500000	0.000100	0.000519	5.189089
191.270000	187.490000	0.000100	0.000519	5.186143
191.260000	187.480000	0.000100	0.000519	5.187829
191.250000	187.460000	0.000100	0.000519	5.187410
191.240000	187.440000	0.000100	0.000518	5.181089
191.230000	187.440000	0.000100	0.000517	5.174340
191.220000	187.420000	0.000100	0.000518	5.184881
191.200000	187.420000	0.000100	0.000518	5.178559
191.190000	187.400000	0.000100	0.000518	5.176450
191.170000	187.390000	0.000100	0.000519	5.190358
191.170000	187.370000	0.000100	0.000519	5.187409
191.150000	187.360000	0.000100	0.000519	5.192887
191.130000	187.350000	0.000100	0.000518	5.184036
191.120000	187.340000	0.000100	0.000520	5.199633
191.110000	187.330000	0.000100	0.000519	5.188250
191.090000	187.320000	0.000100	0.000520	5.201319
191.080000	187.300000	0.000100	0.000520	5.197101
191.070000	187.290000	0.000100	0.000520	5.196685
191.060000	187.270000	0.000100	0.000519	5.189518
191.050000	187.260000	0.000100	0.000519	5.190779
191.030000	187.250000	0.000100	0.000519	5.186988
191.030000	187.240000	0.000100	0.000519	5.189518
191.010000	187.220000	0.000100	0.000519	5.188250
190.990000	187.220000	0.000100	0.000519	5.193731
190.990000	187.200000	0.000100	0.000518	5.183192
190.970000	187.190000	0.000100	0.000519	5.192888
190.960000	187.170000	0.000100	0.000519	5.193308
190.950000	187.160000	0.000100	0.000518	5.184456
190.940000	187.140000	0.000100	0.000518	5.180663
190.930000	187.140000	0.000100	0.000519	5.190361
190.910000	187.120000	0.000100	0.000519	5.193735
190.900000	187.100000	0.000100	0.000519	5.192046
190.890000	187.100000	0.000100	0.000519	5.193732
190.870000	187.080000	0.000100	0.000520	5.196260
190.860000	187.070000	0.000100	0.000519	5.192043
190.850000	187.060000	0.000100	0.000519	5.190357
190.840000	187.050000	0.000100	0.000519	5.194995
190.830000	187.030000	0.000100	0.000519	5.193310
190.820000	187.020000	0.000100	0.000519	5.189096
190.800000	187.010000	0.000100	0.000521	5.207220
190.790000	187.000000	0.000100	0.000519	5.190356
190.770000	186.990000	0.000100	0.000520	5.197946
190.760000	186.970000	0.000100	0.000520	5.202161
190.760000	186.960000	0.000100	0.000520	5.198368
190.740000	186.940000	0.000100	0.000519	5.192047
190.720000	186.930000	0.000100	0.000519	5.187826
190.700000	186.920000	0.000100	0.000520	5.200052
190.700000	186.900000	0.000100	0.000520	5.197948
190.690000	186.900000	0.000100	0.000520	5.196686
190.680000	186.880000	0.000100	0.000518	5.184455
190.670000	186.870000	0.000100	0.000520	5.196683
190.650000	186.860000	0.000100	0.000519	5.189935
190.640000	186.840000	0.000100	0.000519	5.190362
190.630000	186.830000	0.000100	0.000519	5.194575
190.620000	186.820000	0.000100	0.000520	5.199213
190.600000	186.800000	0.000100	0.000520	5.197527
190.600000	186.790000	0.000100	0.000519	5.193306
190.580000	186.780000	0.000100	0.000519	5.194995
190.560000	186.770000	0.000100	0.000520	5.196681
190.550000	186.750000	0.000100	0.000520	5.197946
190.530000	186.750000	0.000100	0.000520	5.201739
190.520000	186.730000	0.000100	0.000521	5.207221
190.510000	186.720000	0.000100	0.000522	5.219865
190.500000	186.710000	0.000100	0.000521	5.208909
190.480000	186.690000	0.000100	0.000519	5.194153
190.460000	186.680000	0.000100	0.000520	5.202163
190.450000	186.660000	0.000100	0.000519	5.194999
190.440000	186.650000	0.000100	0.000520	5.197949
190.430000	186.640000	0.000100	0.000519	5.194997
190.420000	186.630000	0.000100	0.000519	5.194999
190.400000	186.620000	0.000100	0.000520	5.199213
190.380000	186.600000	0.000100	0.000520	5.200895
190.370000	186.590000	0.000100	0.000519	5.194159
190.370000	186.580000	0.000100	0.000520	5.198371
190.350000	186.560000	0.000100	0.000520	5.195844
190.330000	186.550000	0.000100	0.000521	5.205538
190.330000	186.540000	0.000100	0.000520	5.197948
190.310000	186.530000	0.000100	0.000520	5.198372
190.300000	186.520000	0.000100	0.000519	5.194998
190.290000	186.500000	0.000100	0.000521	5.206378
190.270000	186.490000	0.000100	0.000520	5.203854
190.260000	186.480000	0.000100	0.000520	5.202165
190.250000	186.470000	0.000100	0.000521	5.213967
190.230000	186.450000	0.000100	0.000521	5.211860
190.220000	186.440000	0.000100	0.000522	5.216076
190.210000	186.420000	0.000100	0.000521	5.212280
190.190000	186.410000	0.000100	0.000521	5.212279
190.170000	186.400000	0.000100	0.000521	5.209330
190.170000	186.390000	0.000100	0.000520	5.202165
190.150000	186.380000	0.000100	0.000521	5.210595
190.140000	186.360000	0.000100	0.000521	5.210176
190.120000	186.350000	0.000100	0.000521	5.213545
